protein,metabolite,n_pair,r,p,q,r_s,p_s,q_s,sign,abs_r,metabolite_label,module_protein
NHLRC3,fid_23634,9502,0.3331966769284896,4.235419268896266e-245,1.0696226579538383e-242,0.3541752341343963,7.310558626924193e-279,2.1198493839674718e-276,+,0.3331966769284896,Phospholipids to Total Lipids in Large HDL percentage,3
GHR,fid_23558,9676,-0.3303343643223512,4.607373672308509e-245,1.1627499853659103e-242,-0.3347839620668837,4.651037597088011e-252,1.0015238879218271e-249,-,0.3303343643223512,Concentration of Large HDL Particles,3
CPM,fid_23448,10362,0.31980525845774493,4.681468318717178e-245,1.1810395292918429e-242,0.3112801289413782,1.3305549457143448e-231,2.2391070854900217e-229,+,0.31980525845774493,Saturated Fatty Acids,3
APOC1,fid_23535,9892,0.32688066242550295,5.109988094879524e-245,1.2882533097096915e-242,0.3659894995761922,3.1241170133513e-294,1.2681632534726191e-292,+,0.32688066242550295,Free Cholesterol in Large LDL,3
FURIN,fid_23509,10379,0.31952122227542185,5.3442603084805505e-245,1.346847973525095e-242,0.3146475823173651,3.0026988120467293e-237,5.394829099668069e-235,+,0.31952122227542185,Concentration of Small VLDL Particles,3
ASGR1,fid_23615,10264,-0.32120617451954225,5.449571655959766e-245,1.3729129074566387e-242,-0.31784001703001535,1.200853054610024e-239,2.2290570675277992e-237,-,0.32120617451954225,Cholesterol to Total Lipids in Large LDL percentage,3
PROC,fid_23576,10312,0.3204841837046502,5.722342278471082e-245,1.4411332918729318e-242,0.32112415519291865,5.394823811292267e-246,1.0807867960642487e-243,+,0.3204841837046502,Cholesteryl Esters in Small HDL,3
CCN1,fid_23502,10300,0.32066029489682274,5.735591363988495e-245,1.4439703409469579e-242,0.30640491560674726,8.877721410700487e-223,1.3500721565369622e-220,+,0.32066029489682274,Concentration of Medium VLDL Particles,3
PRAP1,fid_23610,9921,-0.3263937046284957,5.805646062508327e-245,1.4611016447915796e-242,-0.3086739108495344,5.58345897000035e-218,8.039153692895043e-216,-,0.3263937046284957,Cholesterol to Total Lipids in IDL percentage,3
ASGR1,fid_23536,10264,0.3211606297490228,6.4434253154344825e-245,1.620490296149528e-242,0.33024126264687736,1.1254992072093956e-259,2.634830207415866e-257,+,0.3211606297490228,Triglycerides in Large LDL,3
CPM,fid_23617,10371,-0.31956418543415527,7.018103763411051e-245,1.7644094672926342e-242,-0.3173432067620325,2.4758316021202977e-241,4.70121859503368e-239,-,0.31956418543415527,Free Cholesterol to Total Lipids in Large LDL percentage,3
MENT,fid_23440,9676,0.3301997524806119,7.469333166042869e-245,1.876555868222811e-242,0.3328984950555748,4.428309271686151e-249,9.192935117751044e-247,+,0.3301997524806119,Apolipoprotein A1,3
SERPINF1,fid_23556,9730,-0.3292862073365012,8.86087509431715e-245,2.224623710683535e-242,-0.3275671393241853,4.201663959936299e-242,8.041242374358548e-240,-,0.3292862073365012,Free Cholesterol in Very Large HDL,3
RARRES2,fid_23627,10345,-0.3197477714420944,1.4490381591166074e-244,3.631711763895878e-242,-0.34424261810897155,1.1669370376005756e-285,3.675154838882363e-283,-,0.3197477714420944,Free Cholesterol to Total Lipids in Small LDL percentage,3
CFI,fid_23493,9911,0.32628857798204713,1.492971295136244e-244,3.740532939157064e-242,0.3352105934351819,7.996662173163513e-259,1.8541531186706216e-256,+,0.32628857798204713,Free Cholesterol in Very Large VLDL,3
GCG,fid_23557,10125,0.3230072876674707,1.5060472429717016e-244,3.771995343118942e-242,0.32964094841697084,3.294224902637053e-255,7.35693718383436e-253,+,0.3230072876674707,Triglycerides in Very Large HDL,3
TMPRSS15,fid_23646,10318,-0.3201248427231916,1.553629170731107e-244,3.887154549486798e-242,-0.3191071736677467,6.542858813195948e-243,1.2628133920530275e-240,-,0.3201248427231916,Cholesteryl Esters to Total Lipids in Small HDL percentage,3
PROC,fid_23536,10312,0.3201456803134835,1.9908235038506536e-244,4.974167862468622e-242,0.32645120789644344,1.2508014690654525e-254,2.772128747946106e-252,+,0.3201456803134835,Triglycerides in Large LDL,3
PCSK9,fid_23573,10431,0.3184087224027331,2.0024243716173735e-244,5.001436249557853e-242,0.3200694928850217,4.22147172900768e-247,8.560883544464956e-245,+,0.3184087224027331,Total Lipids in Small HDL,3
GHR,fid_23499,9676,0.329893549451865,2.2396747495701724e-244,5.586345969689547e-242,0.3361610987032783,3.010435926039235e-254,6.649701210140694e-252,+,0.329893549451865,Cholesteryl Esters in Large VLDL,3
CPM,fid_23508,10371,0.31922626967719014,2.4429594498724427e-244,6.09130471915831e-242,0.3254910152412233,1.7004394535887515e-254,3.7617803835475393e-252,+,0.31922626967719014,Triglycerides in Medium VLDL,3
HHEX,fid_23510,9903,0.3262570605506805,2.6260692310071007e-244,6.545630445877416e-242,0.323092265157093,2.3041098874177367e-239,4.2595717221986006e-237,+,0.3262570605506805,Total Lipids in Small VLDL,1
HHEX,fid_23509,9903,0.32625245251171053,2.6702189881881947e-244,6.6533977251490905e-242,0.32463117612930414,9.252373636128392e-242,1.7656338087211372e-239,+,0.32625245251171053,Concentration of Small VLDL Particles,1
LDLR,fid_23642,10338,-0.3196517806231767,3.0111445157955785e-244,7.497749844330992e-242,-0.32485990896773376,1.160675606142322e-252,2.5156969755561283e-250,-,0.3196517806231767,Free Cholesterol to Total Lipids in Medium HDL percentage,3
ASGR1,fid_23602,10264,-0.3207221199303576,3.22816700583644e-244,8.03538682406607e-242,-0.30547508025328285,1.3176921682867091e-220,1.9580480558750731e-218,-,0.3207221199303576,Free Cholesterol to Total Lipids in Small VLDL percentage,3
SMOC1,fid_23412,10438,0.3181392265618034,3.7312700061337877e-244,9.278165544087244e-242,0.337008389858457,1.4504926613353798e-275,4.049511784509957e-273,+,0.3181392265618034,Phospholipids in VLDL,3
GHR,fid_23563,9676,-0.3296987477105822,4.5008800806638893e-244,1.1165173982513144e-241,-0.33079923065400635,8.669973302374789e-246,1.732154998283704e-243,-,0.3296987477105822,Free Cholesterol in Large HDL,3
RARRES2,fid_23571,10345,0.3194389837548924,4.5208255708245374e-244,1.1210831048505998e-241,0.3346008584892997,4.9464762758772185e-269,1.2825717807064082e-266,+,0.3194389837548924,Triglycerides in Medium HDL,3
CES1,fid_23595,10365,-0.31913390260466423,4.741731593186412e-244,1.1746631314751826e-241,-0.3062352577138072,6.512762060613667e-224,1.0017252900021689e-221,-,0.31913390260466423,Cholesterol to Total Lipids in Medium VLDL percentage,3
PRAP1,fid_23467,9915,0.3258757550044804,5.3116097736141985e-244,1.3144960920436249e-241,0.33187521629420497,1.5582157419484663e-253,3.422183128591208e-251,+,0.3258757550044804,Valine,3
FAM20A,fid_23456,9910,-0.32590255576917965,6.384760260295371e-244,1.5768581289345096e-241,-0.3307824949709128,1.1772715764602193e-251,2.523858732489873e-249,-,0.32590255576917965,Linoleic Acid to Total Fatty Acids percentage,3
AGRP,fid_23511,10432,0.31802202664503004,7.925750353775789e-244,1.956775815039882e-241,0.30307380309103493,1.5607865705489258e-220,2.317858819185703e-218,+,0.31802202664503004,Phospholipids in Small VLDL,3
SHBG,fid_23558,9904,0.3258893789533106,9.381061702112183e-244,2.3137207710820756e-241,0.3379465117067218,4.118787165658728e-263,1.0042762165560788e-260,+,0.3258893789533106,Concentration of Large HDL Particles,3
FURIN,fid_23563,10379,-0.3187341382476943,9.756661346567497e-244,2.4055425331599536e-241,-0.33231347391119054,4.868758813094462e-266,1.2202527963698705e-263,-,0.3187341382476943,Free Cholesterol in Large HDL,3
CLUL1,fid_23563,10276,0.320221145535437,1.0589660915052743e-243,2.6073887465561887e-241,0.33352459070947954,1.914057769535446e-265,4.7692671147814975e-263,+,0.320221145535437,Free Cholesterol in Large HDL,3
HHEX,fid_23638,9903,0.3258393644595304,1.1888505578061918e-243,2.9252114095213223e-241,0.35105624198563273,3.874859109172078e-285,1.2093598116858431e-282,+,0.3258393644595304,Triglycerides to Total Lipids in Large HDL percentage,1
HGF,fid_23443,10424,-0.3180156594590586,1.2434823131324124e-243,3.0586008838128565e-241,-0.3142954881247659,1.0339326383400449e-237,1.8696250692301118e-235,-,0.3180156594590586,Degree of Unsaturation,3
MFGE8,fid_23499,10349,0.31910020562879465,1.2685662309379896e-243,3.119245791097649e-241,0.31527895326978295,1.4601970652576048e-237,2.6332280709000167e-235,+,0.31910020562879465,Cholesteryl Esters in Large VLDL,3
MENT,fid_23570,9676,0.3293675794213048,1.472606424658122e-243,3.6197322399177546e-241,0.33302320901529703,2.817484972340719e-249,5.860650571488506e-247,+,0.3293675794213048,Free Cholesterol in Medium HDL,3
SMOC1,fid_23638,10438,0.3177296867114296,1.6939917611952874e-243,4.159692785342384e-241,0.354953227038792,1.47957583018438e-293,5.792766206323866e-292,+,0.3177296867114296,Triglycerides to Total Lipids in Large HDL percentage,3
MENT,fid_23426,9676,0.32925683746635315,2.1882039340939859e-243,5.3660171992581646e-241,0.3351000114808647,1.4661969782980438e-252,3.171286027113612e-250,+,0.32925683746635315,Total Lipids in HDL,3
RARRES2,fid_23596,10345,-0.3189920212916436,2.3411755084085813e-243,5.7392076347541007e-241,-0.33078927546483267,1.271792138410634e-262,3.0834265713624136e-260,-,0.3189920212916436,Cholesteryl Esters to Total Lipids in Medium VLDL percentage,3
PTH,fid_23543,9655,0.3295390477177588,2.668784289168634e-243,6.535710843986339e-241,0.3334586740480012,2.0019527798700846e-249,4.1726096389304236e-247,+,0.3295390477177588,Triglycerides in Medium LDL,3
FABP4,fid_23559,10431,-0.3177069589123745,2.6743981184526217e-243,6.547255833700023e-241,-0.3328649848579674,2.692505453182046e-268,6.92955504410583e-266,-,0.3177069589123745,Total Lipids in Large HDL,3
RARRES2,fid_23410,10345,0.3188282147940958,4.274439303890152e-243,1.0453804889894012e-240,0.3336998073789341,1.6516156227854569e-267,4.203113440157589e-265,+,0.3188282147940958,Triglycerides in HDL,3
ADIPOQ,fid_23515,9911,-0.32535700260730577,4.3315225667407964e-243,1.0589852452748583e-240,-0.33564904343943464,1.5459783395851526e-259,3.616858813774487e-257,-,0.32535700260730577,Triglycerides in Small VLDL,3
IGFBP1,fid_23617,10410,0.31784753529777876,4.876115302644841e-243,1.1917288020074164e-240,0.3282138485738837,5.940254548305792e-260,1.3946702087515354e-257,+,0.31784753529777876,Free Cholesterol to Total Lipids in Large LDL percentage,3
SMOC1,fid_23499,10438,0.3173904901140514,5.920054322059947e-243,1.4454127397054426e-240,0.33614145774779625,4.508716242692158e-274,1.2359945072579683e-271,+,0.3173904901140514,Cholesteryl Esters in Large VLDL,3
IGSF9,fid_23603,9919,0.32514481423464536,5.953584650587876e-243,1.4531118898334746e-240,0.3078541905141496,9.866768923490524e-217,1.397956166104212e-214,+,0.32514481423464536,Triglycerides to Total Lipids in Small VLDL percentage,3
F7,fid_23492,10318,0.31908114576750335,7.198310928932775e-243,1.7563275388777589e-240,0.3269953241504125,1.1425447361521892e-255,2.5634244996283582e-253,+,0.31908114576750335,Cholesteryl Esters in Very Large VLDL,3
ASGR1,fid_23598,10264,0.31987358555844325,7.24172287681692e-243,1.7657358245443983e-240,0.30874267079411344,1.5034524367257598e-225,2.363908569161373e-223,+,0.31987358555844325,Triglycerides to Total Lipids in Medium VLDL percentage,3
PCSK9,fid_23574,10431,0.3174330969401677,7.339948041967714e-243,1.7890865249635748e-240,0.3196418030002309,2.0713594212544215e-246,4.1703770774366304e-244,+,0.3174330969401677,Phospholipids in Small HDL,3
NPY,fid_23599,10438,-0.31732095575851943,7.649560869479146e-243,1.8639293401240032e-240,-0.3238357469919629,2.1122941970830102e-253,4.6292825913289255e-251,-,0.31732095575851943,Phospholipids to Total Lipids in Small VLDL percentage,3
F7,fid_23420,10318,0.3190501031547928,8.06634499627845e-243,1.9648272020101586e-240,0.3221788279885082,7.82346560782734e-248,1.6003736658089234e-245,+,0.3190501031547928,Free Cholesterol in VLDL,3
ACY1,fid_23571,10283,0.3193709042712661,1.6360132709905518e-242,3.973088525142609e-240,0.31842939909240003,5.0983514565325574e-241,9.633223898114541e-239,+,0.3193709042712661,Triglycerides in Medium HDL,3
LCAT,fid_23481,9904,0.3250279240882385,2.0986031260504127e-242,5.091400058079645e-240,0.3335712522130208,5.502261276709459e-256,1.2386929533695072e-253,+,0.3250279240882385,Concentration of Chylomicrons and Extremely Large VLDL Particles,3
CES1,fid_23573,10365,0.31808110835112724,2.277992574948389e-242,5.524773415018196e-240,0.32433815187273995,1.8321187969934153e-252,3.9603965775447766e-250,+,0.31808110835112724,Total Lipids in Small HDL,3
ASGR1,fid_23482,10264,0.319548992441476,2.373783685519019e-242,5.755176077549136e-240,0.32455033016723794,2.2888573953339484e-250,4.824477878580138e-248,+,0.319548992441476,Total Lipids in Chylomicrons and Extremely Large VLDL,3
PROC,fid_23492,10312,0.31875583105705435,3.272198972399324e-242,7.92280359775277e-240,0.31305794381183494,2.9915349516180944e-233,5.1363998802343556e-231,+,0.31875583105705435,Cholesteryl Esters in Very Large VLDL,3
TFPI,fid_23445,10245,0.31972887609543144,3.4284840932145358e-242,8.295689136010824e-240,0.35423902827850495,1.2806393607874868e-291,4.688550825170393e-292,+,0.31972887609543144,Omega-6 Fatty Acids,3
LAMP2,fid_23442,10150,0.3211259689669874,3.6399269036655748e-242,8.804377130323044e-240,0.3207210651137662,1.5851931880828332e-241,3.0179084554087475e-239,+,0.3211259689669874,Total Fatty Acids,3
APCS,fid_23551,9838,-0.32590105263489283,3.6697329675996935e-242,8.873524041890968e-240,-0.29903572894344355,2.239995555139137e-202,2.6779389699577086e-200,-,0.32590105263489283,Concentration of Very Large HDL Particles,3
C9,fid_23571,9904,-0.3247943014543355,4.866276076250756e-242,1.173561006543856e-239,-0.27387750017247753,6.5018536921960556e-170,5.244624478809684e-168,-,0.3247943014543355,Triglycerides in Medium HDL,3
CCN1,fid_23504,10300,0.31881771014687865,4.9659471162640165e-242,1.1972011897280854e-239,0.3042802305745476,1.4162171863149118e-219,2.081504656833649e-217,+,0.31881771014687865,Phospholipids in Medium VLDL,3
TFPI,fid_23528,10254,0.31948840397254064,5.077120879534721e-242,1.223192869377397e-239,0.3456201239358134,1.440326363274007e-285,4.528330090724107e-283,+,0.31948840397254064,Free Cholesterol in IDL,3
IGSF9,fid_23551,9919,-0.3245424691754031,5.220621730748382e-242,1.2573492562625421e-239,-0.3482319636648289,9.546553439707979e-281,2.837174091613859e-278,-,0.3245424691754031,Concentration of Very Large HDL Particles,3
FURIN,fid_23559,10379,-0.3175790876640806,6.816178308208627e-242,1.6399995403400197e-239,-0.33121335336227953,3.444575852055907e-264,8.495612703064367e-262,-,0.3175790876640806,Total Lipids in Large HDL,3
CCN1,fid_23518,10300,0.3186691271468243,8.550029898260331e-242,2.0551329626027477e-239,0.3084524019286687,6.861447930637349e-226,1.0842264574494113e-223,+,0.3186691271468243,Phospholipids in Very Small VLDL,3
MENT,fid_23565,9676,0.32819981500651174,9.51070873019112e-242,2.2852923747008293e-239,0.33112178224583694,2.7159520019563443e-246,5.4651456945752826e-244,+,0.32819981500651174,Concentration of Medium HDL Particles,3
FURIN,fid_23510,10379,0.3173900136095438,1.3634867238601307e-241,3.273029194482016e-239,0.31098365860074084,1.6148056024118045e-231,2.71368994963421e-229,+,0.3173900136095438,Total Lipids in Small VLDL,3
LAMP2,fid_23574,10158,0.3206331283910123,1.4128695768371748e-241,3.3893362738980555e-239,0.3226117883525994,1.0392044403895575e-244,2.046431412974596e-242,+,0.3206331283910123,Phospholipids in Small HDL,3
TFPI,fid_23509,10254,0.31919927643916407,1.4581029653698287e-241,3.4955425130969243e-239,0.3503938506480723,5.451232207945451e-291,1.8785766970702244e-291,+,0.31919927643916407,Concentration of Small VLDL Particles,3
GHR,fid_23571,9676,0.32807082863987785,1.505438322736506e-241,3.607832262503598e-239,0.3218579372011269,4.677498974133804e-232,7.917232664760195e-230,+,0.32807082863987785,Triglycerides in Medium HDL,3
CKB,fid_23556,9921,0.32419800316388037,1.6133454644881467e-241,3.863890718598271e-239,0.33090935867165167,3.896263801353745e-252,8.39492597320276e-250,+,0.32419800316388037,Free Cholesterol in Very Large HDL,3
CCN1,fid_23564,10300,0.31844190356642704,1.9613828034456725e-241,4.69433528998176e-239,0.32360652601997014,1.0435342845013123e-249,2.1831343135548625e-247,+,0.31844190356642704,Triglycerides in Large HDL,3
TFPI,fid_23517,10254,0.31907714900953815,2.2759712607844244e-241,5.4454744734482105e-239,0.3507344817569137,1.3486677451493863e-291,4.672045687524237e-292,+,0.31907714900953815,Total Lipids in Very Small VLDL,3
MXRA8,fid_23638,9676,-0.32792760557363865,2.5061857524096907e-241,5.994313695757765e-239,-0.3361293081931558,3.382878605568354e-254,7.467850733560808e-252,-,0.32792760557363865,Triglycerides to Total Lipids in Large HDL percentage,3
GHR,fid_23634,9676,0.3277512132069924,4.693122745081866e-241,1.120663204785006e-238,0.3577968654944865,3.8781126330327646e-290,1.2912145852526708e-287,+,0.3277512132069924,Phospholipids to Total Lipids in Large HDL percentage,3
PTH,fid_23424,9655,0.32805110915954766,5.343571715544838e-241,1.2755643722564292e-238,0.33794771139156865,1.498157561052501e-256,3.3916003831669007e-254,+,0.32805110915954766,Total Lipids in VLDL,3
GCG,fid_23613,10125,0.32072569834133297,6.061609853389689e-241,1.4460187855663899e-238,0.3115154459353166,1.0399460221629791e-226,1.6598701611245932e-224,+,0.32072569834133297,Triglycerides to Total Lipids in IDL percentage,3
LEP,fid_23456,10274,-0.3184837223729107,6.770272119499497e-241,1.6134861970919972e-238,-0.31869349482531867,3.1513975214534304e-241,5.979333169569567e-239,-,0.3184837223729107,Linoleic Acid to Total Fatty Acids percentage,3
PAG1,fid_23570,10146,-0.3203743871696322,6.927067793457777e-241,1.6503132474333862e-238,-0.31174656490217145,1.5824198991144498e-227,2.5497629575221894e-225,-,0.3203743871696322,Free Cholesterol in Medium HDL,1
PPY,fid_23464,10360,0.31719956520058545,7.510076068875867e-241,1.7880392983257164e-238,0.288594735824736,6.925692541250869e-198,7.8711836746111755e-196,+,0.31719956520058545,Total Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine),3
