protein,metabolite,metabolite_disp,r,q,Npair,weight,modP_louvain,modM_louvain,modP_walktrap,modM_walktrap,intra_louvain,intra_walktrap
HJV,fid_23483,Phospholipids in Chylomicrons and Extremely Large VLDL,0.24522249899202112,7.180941600137597e-134,9908,0.24522249899202112,2,2,2,2,TRUE,TRUE
SORT1,fid_23529,Triglycerides in IDL,0.24117896416682105,7.295524387361943e-134,10253,0.24117896416682105,2,2,2,2,TRUE,TRUE
SERPINA4,fid_23494,Triglycerides in Very Large VLDL,0.24682255833102665,7.392695336963694e-134,9775,0.24682255833102665,2,2,2,2,TRUE,TRUE
PIBF1,fid_23480,Glycoprotein Acetyls,0.2451795342091297,8.017637144745257e-134,9908,0.2451795342091297,5,5,2,2,TRUE,TRUE
ELN,fid_23407,Total Triglycerides,0.2450329649813184,8.327146904425099e-134,9919,0.2450329649813184,2,2,2,2,TRUE,TRUE
LECT2,fid_23483,Phospholipids in Chylomicrons and Extremely Large VLDL,0.24502220121358384,8.561830026010547e-134,9919,0.24502220121358384,2,2,2,2,TRUE,TRUE
EFCAB14,fid_23550,Triglycerides in Small LDL,0.2454115962258639,8.710844056079532e-134,9886,0.2454115962258639,2,2,2,2,TRUE,TRUE
CXCL6,fid_23458,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,-0.23917681447349112,8.850123512751646e-134,10424,0.23917681447349112,2,6,2,2,FALSE,TRUE
CRHBP,fid_23554,Cholesterol in Very Large HDL,-0.24022311214489345,9.034170867512242e-134,10330,0.24022311214489345,6,3,2,2,FALSE,TRUE
GFRA1,fid_23457,Docosahexaenoic Acid to Total Fatty Acids percentage,-0.23920991802196503,9.394096153013568e-134,10419,0.23920991802196503,6,6,2,2,TRUE,TRUE
KDR,fid_23578,Triglycerides in Small HDL,0.23962268123340935,1.0284283862765323e-133,10379,0.23962268123340935,2,2,2,2,TRUE,TRUE
ITGA11,fid_23605,Cholesterol to Total Lipids in Very Small VLDL percentage,0.2405302250046291,1.0432587201687712e-133,10298,0.2405302250046291,3,4,2,2,FALSE,TRUE
ADM,fid_23615,Cholesterol to Total Lipids in Large LDL percentage,-0.2389329387770271,1.1163508190454987e-133,10438,0.2389329387770271,6,4,2,2,FALSE,TRUE
NUMB,fid_23485,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL,0.24848912890039365,1.1225699672941774e-133,9627,0.24848912890039365,2,2,2,2,TRUE,TRUE
HJV,fid_23481,Concentration of Chylomicrons and Extremely Large VLDL Particles,0.2450462160757273,1.1299376962186783e-133,9908,0.2450462160757273,2,2,2,2,TRUE,TRUE
CXCL6,fid_23543,Triglycerides in Medium LDL,0.23898410454649316,1.162834774549895e-133,10432,0.23898410454649316,2,2,2,2,TRUE,TRUE
CD5,fid_23565,Concentration of Medium HDL Particles,-0.23910867355423188,1.1907594748503483e-133,10420,0.23910867355423188,3,3,2,2,TRUE,TRUE
TNFRSF10B,fid_23453,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,-0.2409589560090868,1.221017909531869e-133,10255,0.2409589560090868,6,6,2,2,TRUE,TRUE
GOLM2,fid_23452,Omega-6 Fatty Acids to Total Fatty Acids percentage,-0.23907423437219052,1.266095478698925e-133,10421,0.23907423437219052,6,2,2,2,FALSE,TRUE
CXCL6,fid_23408,Triglycerides in VLDL,0.238911022644053,1.4098592100184998e-133,10432,0.238911022644053,2,2,2,2,TRUE,TRUE
APOA1,fid_23445,Omega-6 Fatty Acids,0.2450260431804615,1.432131408378263e-133,9902,0.2450260431804615,3,1,2,2,FALSE,TRUE
IGFBP4,fid_23635,Cholesterol to Total Lipids in Large HDL percentage,-0.2409419101025274,1.4382517540895686e-133,10251,0.2409419101025274,4,6,2,2,FALSE,TRUE
FN1,fid_23578,Triglycerides in Small HDL,0.2449162347986196,1.4390064134010356e-133,9911,0.2449162347986196,2,2,2,2,TRUE,TRUE
CD74,fid_23648,Triglycerides to Total Lipids in Small HDL percentage,0.2389106644035205,1.495963939577613e-133,10430,0.2389106644035205,6,6,2,2,TRUE,TRUE
PLA2G10,fid_23419,Total Free Cholesterol,-0.24077556433349245,1.5080824521730135e-133,10264,0.24077556433349245,1,1,2,2,TRUE,TRUE
LECT2,fid_23484,Cholesterol in Chylomicrons and Extremely Large VLDL,0.2447813343716004,1.5913491007132515e-133,9919,0.2447813343716004,2,2,2,2,TRUE,TRUE
CRHBP,fid_23643,Triglycerides to Total Lipids in Medium HDL percentage,0.2399942555205219,1.6462377297594514e-133,10330,0.2399942555205219,6,6,2,2,TRUE,TRUE
IGFBP4,fid_23636,Cholesteryl Esters to Total Lipids in Large HDL percentage,-0.24088039658220592,1.6889104828402907e-133,10251,0.24088039658220592,4,6,2,2,FALSE,TRUE
VASP,fid_23480,Glycoprotein Acetyls,0.2449222329681468,1.7582465814112703e-133,9904,0.2449222329681468,5,5,1,2,TRUE,FALSE
FGFBP3,fid_23504,Phospholipids in Medium VLDL,0.24492127505697175,1.8177882262472215e-133,9903,0.24492127505697175,1,1,2,2,TRUE,TRUE
TALDO1,fid_23471,Lactate,0.2453969665554014,1.9010829993208577e-133,9862,0.2453969665554014,6,5,2,1,FALSE,FALSE
LATS1,fid_23495,Concentration of Large VLDL Particles,0.24827201128912457,1.947788093115928e-133,9627,0.24827201128912457,2,2,2,2,TRUE,TRUE
NPL,fid_23522,Triglycerides in Very Small VLDL,0.24469576286212055,1.983038264922232e-133,9919,0.24469576286212055,2,2,2,2,TRUE,TRUE
PRKRA,fid_23447,Monounsaturated Fatty Acids,0.24233872562237252,2.1028884453700123e-133,10117,0.24233872562237252,2,2,2,2,TRUE,TRUE
APOF,fid_23427,Total Concentration of Lipoprotein Particles,0.24485155288923793,2.107933272029019e-133,9904,0.24485155288923793,3,3,2,2,TRUE,TRUE
KDR,fid_23510,Total Lipids in Small VLDL,0.23933740505418208,2.1747876884941822e-133,10379,0.23933740505418208,2,1,2,2,FALSE,TRUE
TNFRSF1A,fid_23605,Cholesterol to Total Lipids in Very Small VLDL percentage,-0.2396688458834485,2.2041280474842326e-133,10349,0.2396688458834485,3,4,2,2,FALSE,TRUE
EGLN1,fid_23485,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL,0.24024424806915431,2.2042581229793375e-133,10298,0.24024424806915431,6,2,2,2,FALSE,TRUE
IL17RB,fid_23452,Omega-6 Fatty Acids to Total Fatty Acids percentage,0.24226385234871817,2.2628882907284905e-133,10121,0.24226385234871817,4,2,2,2,FALSE,TRUE
AGRP,fid_23600,Cholesterol to Total Lipids in Small VLDL percentage,-0.2387290193779467,2.274452842768909e-133,10432,0.2387290193779467,1,4,2,2,FALSE,TRUE
SELE,fid_23487,Triglycerides in Chylomicrons and Extremely Large VLDL,0.2387283056453308,2.3465319908177996e-133,10431,0.2387283056453308,6,4,2,2,FALSE,TRUE
GDF15,fid_23602,Free Cholesterol to Total Lipids in Small VLDL percentage,-0.23872783015489976,2.3493053056987897e-133,10431,0.23872783015489976,4,4,2,2,TRUE,TRUE
CSF1,fid_23458,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,-0.2397202139488312,2.367110022914368e-133,10342,0.2397202139488312,6,6,2,2,TRUE,TRUE
SNAPIN,fid_23550,Triglycerides in Small LDL,0.2447523943435688,2.4032721387850283e-133,9908,0.2447523943435688,2,2,2,2,TRUE,TRUE
HEG1,fid_23490,Phospholipids in Very Large VLDL,0.24757273187681025,2.4429460710240775e-133,9676,0.24757273187681025,2,2,2,2,TRUE,TRUE
STC1,fid_23635,Cholesterol to Total Lipids in Large HDL percentage,-0.23872361801733116,2.445161620813487e-133,10430,0.23872361801733116,6,6,2,2,TRUE,TRUE
MUC13,fid_23628,Triglycerides to Total Lipids in Small LDL percentage,0.24211180663878185,2.4833023622820394e-133,10131,0.24211180663878185,4,4,2,2,TRUE,TRUE
CA6,fid_23563,Free Cholesterol in Large HDL,0.23982620171065872,2.630926513607228e-133,10329,0.23982620171065872,3,3,2,2,TRUE,TRUE
F11R,fid_23447,Monounsaturated Fatty Acids,0.23968615475960336,2.664903443564851e-133,10341,0.23968615475960336,2,2,2,2,TRUE,TRUE
SHBG,fid_23467,Valine,-0.24481596170739817,2.776813772035932e-133,9898,0.24481596170739817,3,4,2,2,FALSE,TRUE
HEG1,fid_23543,Triglycerides in Medium LDL,0.247519616827163,2.7959131352961436e-133,9676,0.247519616827163,2,2,2,2,TRUE,TRUE
GOLM2,fid_23639,Phospholipids to Total Lipids in Medium HDL percentage,0.2386584025483331,2.9025893310612738e-133,10430,0.2386584025483331,6,6,2,2,TRUE,TRUE
FGFBP3,fid_23530,Concentration of Large LDL Particles,0.24469080520268,3.2834824214333424e-133,9903,0.24469080520268,1,1,2,2,TRUE,TRUE
SERPINF2,fid_23424,Total Lipids in VLDL,0.2468503734176623,3.7324695800718575e-133,9721,0.2468503734176623,1,1,2,2,TRUE,TRUE
PON1,fid_23422,Free Cholesterol in HDL,0.24462714153632129,3.749173434197681e-133,9904,0.24462714153632129,3,3,2,2,TRUE,TRUE
LAMA4,fid_23471,Lactate,0.2397635163483149,3.8112365112974664e-133,10322,0.2397635163483149,5,5,1,1,TRUE,TRUE
CTSO,fid_23635,Cholesterol to Total Lipids in Large HDL percentage,-0.23853116185461587,3.8258647526976866e-133,10432,0.23853116185461587,6,6,2,2,TRUE,TRUE
PMM2,fid_23471,Lactate,0.24853836783929129,3.8782185559005376e-133,9584,0.24853836783929129,5,5,1,1,TRUE,TRUE
SELE,fid_23482,Total Lipids in Chylomicrons and Extremely Large VLDL,0.238526015476098,3.9921845225302256e-133,10431,0.238526015476098,6,2,2,2,FALSE,TRUE
CCN1,fid_23437,Phosphatidylcholines,0.2400879497696226,4.077314275620898e-133,10291,0.2400879497696226,1,1,2,2,TRUE,TRUE
DBNL,fid_23471,Lactate,0.23973092162197285,4.149738526044176e-133,10322,0.23973092162197285,5,5,1,1,TRUE,TRUE
PTPRB,fid_23550,Triglycerides in Small LDL,0.24440229560062304,4.212337878140737e-133,9919,0.24440229560062304,2,2,2,2,TRUE,TRUE
VASH1,fid_23471,Lactate,0.24031312922731043,4.217739873277549e-133,10270,0.24031312922731043,5,5,1,1,TRUE,TRUE
LATS1,fid_23409,Triglycerides in LDL,0.24796552670954003,4.232088507129364e-133,9627,0.24796552670954003,2,2,2,2,TRUE,TRUE
DBI,fid_23480,Glycoprotein Acetyls,0.23995937640053525,4.3710118326605965e-133,10300,0.23995937640053525,5,5,1,2,TRUE,FALSE
LECT2,fid_23486,Free Cholesterol in Chylomicrons and Extremely Large VLDL,0.2443786252801559,4.4753967039228164e-133,9919,0.2443786252801559,2,2,2,2,TRUE,TRUE
DCXR,fid_23493,Free Cholesterol in Very Large VLDL,0.23906070785910405,4.4893467706663016e-133,10379,0.23906070785910405,2,2,2,2,TRUE,TRUE
EIF2AK2,fid_23480,Glycoprotein Acetyls,0.2452899733260845,4.4938868048760535e-133,9843,0.2452899733260845,5,5,2,2,TRUE,TRUE
PLIN1,fid_23497,Phospholipids in Large VLDL,0.24188034595949556,4.5253302311735115e-133,10131,0.24188034595949556,2,2,2,2,TRUE,TRUE
SMNDC1,fid_23453,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,-0.2448463912507759,4.751986611244286e-133,9878,0.2448463912507759,6,6,2,2,TRUE,TRUE
NFASC,fid_23635,Cholesterol to Total Lipids in Large HDL percentage,-0.238443078582008,4.8193761789759376e-133,10432,0.238443078582008,4,6,2,2,FALSE,TRUE
PON1,fid_23642,Free Cholesterol to Total Lipids in Medium HDL percentage,0.24452041144786732,4.9264281591597125e-133,9904,0.24452041144786732,3,3,2,2,TRUE,TRUE
DCXR,fid_23453,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,-0.23911849481146805,5.021464632655618e-133,10370,0.23911849481146805,2,6,2,2,FALSE,TRUE
APBB1IP,fid_23480,Glycoprotein Acetyls,0.23969826659711924,5.081500454240177e-133,10318,0.23969826659711924,6,5,2,2,FALSE,TRUE
HEG1,fid_23622,Free Cholesterol to Total Lipids in Medium LDL percentage,-0.24728352117754152,5.088146011171582e-133,9676,0.24728352117754152,2,6,2,2,FALSE,TRUE
APOA1,fid_23446,Polyunsaturated Fatty Acids,0.24452520811266257,5.173073961160369e-133,9902,0.24452520811266257,3,1,2,2,FALSE,TRUE
NFASC,fid_23634,Phospholipids to Total Lipids in Large HDL percentage,0.2383908039864963,5.5264813874627596e-133,10432,0.2383908039864963,4,4,2,2,TRUE,TRUE
CDHR2,fid_23455,Saturated Fatty Acids to Total Fatty Acids percentage,0.2397663410224208,5.544947892488193e-133,10309,0.2397663410224208,2,4,2,2,FALSE,TRUE
IL17RB,fid_23456,Linoleic Acid to Total Fatty Acids percentage,0.24190790761747052,5.685276967026594e-133,10121,0.24190790761747052,4,4,2,2,TRUE,TRUE
ACY1,fid_23464,Total Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine),0.24011566614857957,5.732069758891629e-133,10277,0.24011566614857957,4,4,2,2,TRUE,TRUE
RAB6A,fid_23524,Total Lipids in IDL,0.23987715639549917,5.7420530601212645e-133,10298,0.23987715639549917,1,1,2,2,TRUE,TRUE
SERPINA4,fid_23409,Triglycerides in LDL,0.24600839020986795,5.901677163238732e-133,9775,0.24600839020986795,2,2,2,2,TRUE,TRUE
PROS1,fid_23512,Cholesterol in Small VLDL,0.24434243709250153,6.2704311784792106e-133,9911,0.24434243709250153,1,1,2,2,TRUE,TRUE
CRHBP,fid_23638,Triglycerides to Total Lipids in Large HDL percentage,0.2394750695212998,6.3923767873012875e-133,10330,0.2394750695212998,6,6,2,2,TRUE,TRUE
MFGE8,fid_23467,Valine,0.23932732247432256,6.418255603446507e-133,10343,0.23932732247432256,4,4,2,2,TRUE,TRUE
ADIPOQ,fid_23611,Cholesteryl Esters to Total Lipids in IDL percentage,0.24432059563203776,6.629243468886746e-133,9911,0.24432059563203776,3,4,2,2,FALSE,TRUE
HJV,fid_23489,Total Lipids in Very Large VLDL,0.24434221003516257,6.876357852916331e-133,9908,0.24434221003516257,2,2,2,2,TRUE,TRUE
ELN,fid_23453,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,-0.24431703370238328,6.898283921390432e-133,9910,0.24431703370238328,2,6,2,2,FALSE,TRUE
FN1,fid_23447,Monounsaturated Fatty Acids,0.24440974168140947,6.951001941253997e-133,9902,0.24440974168140947,2,2,2,2,TRUE,TRUE
SMAD2,fid_23484,Cholesterol in Chylomicrons and Extremely Large VLDL,0.2447053375344745,7.0248045421917875e-133,9877,0.2447053375344745,2,2,2,2,TRUE,TRUE
CANT1,fid_23488,Concentration of Very Large VLDL Particles,0.2399612168570663,7.176722884039544e-133,10283,0.2399612168570663,2,2,2,2,TRUE,TRUE
NPC2,fid_23643,Triglycerides to Total Lipids in Medium HDL percentage,0.2457766283200519,7.335274935105822e-133,9787,0.2457766283200519,6,6,2,2,TRUE,TRUE
PON3,fid_23415,Total Esterified Cholesterol,0.23917580788984363,7.537968731281779e-133,10351,0.23917580788984363,4,1,2,2,FALSE,TRUE
ITGA5,fid_23485,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL,0.23919734677569707,7.555303590076372e-133,10349,0.23919734677569707,2,2,2,2,TRUE,TRUE
LECT2,fid_23408,Triglycerides in VLDL,0.24417001485329523,7.630650276475026e-133,9919,0.24417001485329523,2,2,2,2,TRUE,TRUE
CD72,fid_23643,Triglycerides to Total Lipids in Medium HDL percentage,0.2471134353295607,7.825091756924204e-133,9676,0.2471134353295607,3,6,2,2,FALSE,TRUE
BTD,fid_23448,Saturated Fatty Acids,0.24433698405124724,8.372471169475344e-133,9902,0.24433698405124724,2,2,2,2,TRUE,TRUE
SMAD2,fid_23410,Triglycerides in HDL,0.24461233767483628,8.911207874757488e-133,9877,0.24461233767483628,2,2,2,2,TRUE,TRUE
TNFRSF14,fid_23453,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,-0.23932210045552724,8.982771156995907e-133,10332,0.23932210045552724,6,6,2,2,TRUE,TRUE
RNASE1,fid_23458,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,-0.24437221183283664,9.482387292249828e-133,9895,0.24437221183283664,3,6,2,2,FALSE,TRUE
PRAP1,fid_23637,Free Cholesterol to Total Lipids in Large HDL percentage,-0.2440574189545544,9.580851694204967e-133,9921,0.2440574189545544,4,3,2,2,FALSE,TRUE
PPM1F,fid_23471,Lactate,0.244412927012354,1.0591633714151416e-132,9888,0.244412927012354,5,5,1,1,TRUE,TRUE
LECT2,fid_23481,Concentration of Chylomicrons and Extremely Large VLDL Particles,0.24401478663567916,1.1364363632193911e-132,9919,0.24401478663567916,2,2,2,2,TRUE,TRUE
SORT1,fid_23481,Concentration of Chylomicrons and Extremely Large VLDL Particles,0.24009075334080068,1.2433821396977977e-132,10253,0.24009075334080068,2,2,2,2,TRUE,TRUE
NPL,fid_23622,Free Cholesterol to Total Lipids in Medium LDL percentage,-0.2439773724516606,1.2509906051514351e-132,9919,0.2439773724516606,2,6,2,2,FALSE,TRUE
PALM2,fid_23634,Phospholipids to Total Lipids in Large HDL percentage,0.24416132501158735,1.2738450071408888e-132,9903,0.24416132501158735,6,4,2,2,FALSE,TRUE
NOTCH3,fid_23495,Concentration of Large VLDL Particles,-0.23807417146123763,1.3049586670062845e-132,10431,0.23807417146123763,3,2,2,2,FALSE,TRUE
EZR,fid_23494,Triglycerides in Very Large VLDL,0.23807935037761416,1.325336748300182e-132,10430,0.23807935037761416,6,2,2,2,FALSE,TRUE
ADIPOQ,fid_23464,Total Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine),-0.24410908926528263,1.3695094742215088e-132,9905,0.24410908926528263,3,4,2,2,FALSE,TRUE
NOTCH3,fid_23560,Phospholipids in Large HDL,0.23805508425091787,1.3714728969462773e-132,10431,0.23805508425091787,3,3,2,2,TRUE,TRUE
SORT1,fid_23483,Phospholipids in Chylomicrons and Extremely Large VLDL,0.24004687783643816,1.3931142576918289e-132,10253,0.24004687783643816,2,2,2,2,TRUE,TRUE
PLIN1,fid_23447,Monounsaturated Fatty Acids,0.2415245361255104,1.4002390815915058e-132,10124,0.2415245361255104,2,2,2,2,TRUE,TRUE
LECT2,fid_23489,Total Lipids in Very Large VLDL,0.2439276312865411,1.4204331209462003e-132,9919,0.2439276312865411,2,2,2,2,TRUE,TRUE
SERPINF2,fid_23545,Total Lipids in Small LDL,0.24632070354318392,1.4314215782380612e-132,9721,0.24632070354318392,1,1,2,2,TRUE,TRUE
MINK1,fid_23480,Glycoprotein Acetyls,0.24410234079782092,1.4810644008859184e-132,9903,0.24410234079782092,5,5,1,2,TRUE,FALSE
ELN,fid_23486,Free Cholesterol in Chylomicrons and Extremely Large VLDL,0.243898987068506,1.5284012549637956e-132,9919,0.243898987068506,2,2,2,2,TRUE,TRUE
FAM20A,fid_23455,Saturated Fatty Acids to Total Fatty Acids percentage,0.24397666412547908,1.6494145650045723e-132,9910,0.24397666412547908,6,4,2,2,FALSE,TRUE
CFP,fid_23545,Total Lipids in Small LDL,0.2439631533606764,1.6559826773216217e-132,9911,0.2439631533606764,1,1,2,2,TRUE,TRUE
CTBS,fid_23453,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,-0.24565755594620453,1.6828403408999927e-132,9770,0.24565755594620453,6,6,2,2,TRUE,TRUE
PLA2G15,fid_23636,Cholesteryl Esters to Total Lipids in Large HDL percentage,-0.23853811586109117,1.760014813981027e-132,10379,0.23853811586109117,6,6,2,2,TRUE,TRUE
FLI1,fid_23409,Triglycerides in LDL,0.2414179251488884,1.7898636355406016e-132,10125,0.2414179251488884,2,2,2,2,TRUE,TRUE
PLIN1,fid_23493,Free Cholesterol in Very Large VLDL,0.241343140521817,1.8149976858477758e-132,10131,0.241343140521817,2,2,2,2,TRUE,TRUE
FN1,fid_23489,Total Lipids in Very Large VLDL,0.24391268146447576,1.8841800110326183e-132,9911,0.24391268146447576,2,2,2,2,TRUE,TRUE
CMC1,fid_23480,Glycoprotein Acetyls,0.24379905296849316,1.9743156594816246e-132,9919,0.24379905296849316,5,5,1,2,TRUE,FALSE
KITLG,fid_23518,Phospholipids in Very Small VLDL,-0.23955349436579856,2.0758805734635243e-132,10283,0.23955349436579856,4,1,2,2,FALSE,TRUE
NPC2,fid_23406,HDL Cholesterol,-0.24536595432825864,2.0878196844005616e-132,9787,0.24536595432825864,6,3,2,2,FALSE,TRUE
ENPP7,fid_23452,Omega-6 Fatty Acids to Total Fatty Acids percentage,-0.24259945855240048,2.1221043880935102e-132,10018,0.24259945855240048,2,2,2,2,TRUE,TRUE
GGH,fid_23568,Cholesterol in Medium HDL,-0.2414139364191531,2.164187992120251e-132,10119,0.2414139364191531,3,3,2,2,TRUE,TRUE
CTSO,fid_23641,Cholesteryl Esters to Total Lipids in Medium HDL percentage,-0.2378667457477917,2.181693714771844e-132,10432,0.2378667457477917,6,6,2,2,TRUE,TRUE
SELE,fid_23641,Cholesteryl Esters to Total Lipids in Medium HDL percentage,-0.2378769305166299,2.186653589964823e-132,10431,0.2378769305166299,6,6,2,2,TRUE,TRUE
FLI1,fid_23488,Concentration of Very Large VLDL Particles,0.2413272683407098,2.2621213084238294e-132,10125,0.2413272683407098,2,2,2,2,TRUE,TRUE
FN1,fid_23496,Total Lipids in Large VLDL,0.2438215418867657,2.3782775127184782e-132,9911,0.2438215418867657,2,2,2,2,TRUE,TRUE
RILPL2,fid_23471,Lactate,0.2440891227560328,2.422853049594557e-132,9888,0.2440891227560328,5,5,1,1,TRUE,TRUE
PLIN1,fid_23494,Triglycerides in Very Large VLDL,0.2412278573455254,2.4441576799665115e-132,10131,0.2412278573455254,2,2,2,2,TRUE,TRUE
SELE,fid_23648,Triglycerides to Total Lipids in Small HDL percentage,0.23781980070642728,2.5382398630640732e-132,10431,0.23781980070642728,6,6,2,2,TRUE,TRUE
GOLM2,fid_23433,Average Diameter for HDL Particles,-0.2378220432297404,2.5977606564251364e-132,10430,0.2378220432297404,6,3,2,2,FALSE,TRUE
SIRT2,fid_23471,Lactate,0.2394125521714599,2.6607398681843685e-132,10287,0.2394125521714599,5,5,1,1,TRUE,TRUE
HEG1,fid_23487,Triglycerides in Chylomicrons and Extremely Large VLDL,0.2466297300233483,2.6627436601892464e-132,9676,0.2466297300233483,2,4,2,2,FALSE,TRUE
SSC5D,fid_23544,Concentration of Small LDL Particles,0.23875557176061757,2.6904909756958622e-132,10345,0.23875557176061757,1,1,2,2,TRUE,TRUE
MECR,fid_23471,Lactate,0.24710862932407013,2.691166776073124e-132,9637,0.24710862932407013,5,5,1,1,TRUE,TRUE
ELN,fid_23483,Phospholipids in Chylomicrons and Extremely Large VLDL,0.24367495259336455,2.7101864620363795e-132,9919,0.24367495259336455,2,2,2,2,TRUE,TRUE
PSIP1,fid_23640,Cholesterol to Total Lipids in Medium HDL percentage,-0.2392764346552631,2.7436344970381743e-132,10298,0.2392764346552631,6,6,2,2,TRUE,TRUE
COL6A3,fid_23562,Cholesteryl Esters in Large HDL,-0.23777526100905563,2.8514767224416005e-132,10431,0.23777526100905563,6,3,2,2,FALSE,TRUE
AIFM1,fid_23636,Cholesteryl Esters to Total Lipids in Large HDL percentage,-0.23919309570643008,2.9428850995637565e-132,10303,0.23919309570643008,6,6,2,2,TRUE,TRUE
VTI1A,fid_23471,Lactate,0.2469316683933116,2.979457020617523e-132,9648,0.2469316683933116,5,5,1,1,TRUE,TRUE
DOK2,fid_23471,Lactate,0.2397520331216267,2.9938942328867286e-132,10253,0.2397520331216267,5,5,1,1,TRUE,TRUE
LATS1,fid_23490,Phospholipids in Very Large VLDL,0.24718911819474568,3.0048521133332233e-132,9627,0.24718911819474568,2,2,2,2,TRUE,TRUE
